Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company,Daily_Return,20_day_MA,50_day_MA,200_day_MA,Volatility_20,Momentum,Average_Volume
2024-06-24,47.086602687367865,47.37413643730803,46.62059384425046,46.87838363647461,19136200,0.0,0.0,CSCO,-0.0002115285156303326,45.854656028747556,46.8040225982666,,0.5704285810322612,-0.01067178491135412,19899658.0
2024-06-25,46.86847283512149,47.41380018972014,46.590852461644474,46.9775390625,17793600,0.0,0.0,CSCO,0.002115163073759252,45.902248573303225,46.78201118469238,,0.6227570220964715,-0.014148922041595346,19927226.0
2024-06-26,46.66025408246705,47.007279523487,46.40246051288625,46.461952209472656,13981300,0.0,0.0,CSCO,-0.0109751779960503,45.9310022354126,46.75464553833008,,0.6351624879839389,-0.03738706427334659,19800636.0
2024-06-27,46.38263291486183,47.10643158264952,46.37271952261,47.04694366455078,16541900,0.0,0.0,CSCO,0.012590763565867968,45.99892044067383,46.7453254699707,,0.6789890009172305,-0.030643522139126578,19846806.0
2024-06-28,47.14609118601873,47.45345928796347,46.93787591484346,47.10643005371094,23921100,0.0,0.0,CSCO,0.0012644049650556433,46.067830085754395,46.73977294921875,,0.7188379701961507,-0.04348699687507962,20037076.0
2024-07-01,47.076687133419455,47.433629767470755,46.94779034172452,47.11634826660156,17776000,0.0,0.0,CSCO,0.00021054902439687773,46.11839694976807,46.72807319641113,,0.7561919946260792,-0.01696316576995316,20130978.0
2024-07-02,46.997367031926096,47.38405361140918,46.56110214652471,46.87838363647461,19794200,0.0,0.0,CSCO,-0.005050574564490096,46.14962921142578,46.70744987487793,,0.7747479621939966,-0.018476203240312294,20107614.0
2024-07-03,46.74949032404346,47.116346335205186,46.640424103410425,46.689998626708984,8118300,0.0,0.0,CSCO,-0.004018590129439725,46.13326930999756,46.68662826538086,,0.7587533612656173,-0.0008487416223805777,19867266.0
2024-07-05,46.43000030517578,46.7599983215332,46.310001373291016,46.650001525878906,14692600,0.4,0.0,CSCO,-0.0008566524310668067,46.18431491851807,46.66143730163574,,0.7573891537728393,0.002336212856588471,19835884.0
2024-07-08,46.349998474121094,46.779998779296875,45.95000076293945,46.060001373291016,19320900,0.0,0.0,CSCO,-0.012647376919389552,46.19544982910156,46.62385139465332,,0.7536467568545475,-0.02056493921296254,19925732.0
2024-07-09,46.0,46.099998474121094,45.650001525878906,45.79999923706055,17343400,0.0,0.0,CSCO,-0.005644857326930874,46.21291885375977,46.586023025512695,,0.7393877174299024,-0.008747254717847985,19896782.0
2024-07-10,46.060001373291016,46.290000915527344,45.83000183105469,46.27000045776367,18737300,0.0,0.0,CSCO,0.010262035557476734,46.25339221954346,46.56235382080078,,0.717877057377524,0.005308172372506581,19978350.0
2024-07-11,46.18000030517578,46.90999984741211,46.18000030517578,46.7599983215332,19741200,0.0,0.0,CSCO,0.010589968855021059,46.32233142852783,46.55007102966309,,0.6955688612215621,0.019027647421184124,20141184.0
2024-07-12,46.779998779296875,47.86000061035156,46.650001525878906,47.380001068115234,20936100,0.0,0.0,CSCO,0.013259255107725743,46.42970714569092,46.56605239868164,,0.684136700289322,0.037020663043217716,20189198.0
2024-07-15,47.40999984741211,47.4900016784668,46.790000915527344,47.400001525878906,15925900,0.0,0.0,CSCO,0.00042212868959023986,46.5430404663086,46.5852099609375,48.60722047805786,0.6446875773815357,0.036558688414310314,20142388.0
2024-07-16,47.45000076293945,47.970001220703125,47.220001220703125,47.41999816894531,17037300,0.0,0.0,CSCO,0.00042187009330563185,46.64944152832031,46.60575897216797,48.5865984916687,0.6015020887803149,0.02852156749311119,20174300.0
2024-07-17,47.459999084472656,48.7400016784668,47.349998474121094,48.52000045776367,26638700,0.0,0.0,CSCO,0.023197012469282186,46.81034698486328,46.641764068603514,48.5681823348999,0.6504888177206501,0.048996300248904445,20348368.0
2024-07-18,48.150001525878906,48.63999938964844,47.97999954223633,48.040000915527344,18462500,0.0,0.0,CSCO,-0.00989281817204768,46.93337135314941,46.6683674621582,48.54794750213623,0.6380057860696237,0.021753833342149864,20434358.0
2024-07-19,48.09000015258789,48.099998474121094,47.13999938964844,47.31999969482422,18289200,0.0,0.0,CSCO,-0.014987535532506757,46.98321418762207,46.67719978332519,48.521060676574706,0.6266617048127098,0.037057727060529455,20513978.0
2024-07-22,47.31999969482422,47.380001068115234,46.77000045776367,46.81999969482422,19899400,0.0,0.0,CSCO,-0.010566356788347386,46.97979907989502,46.66175437927246,48.493381633758545,0.6273918574370028,0.021438794724422783,20609362.0
2024-07-23,46.75,46.779998779296875,46.34000015258789,46.36000061035156,16372000,0.0,0.0,CSCO,-0.009824841680285301,46.95387992858887,46.64127326965332,48.464378490448,0.6423320716602003,0.02000812951698694,20687816.0
2024-07-24,46.540000915527344,47.040000915527344,46.2400016784668,46.849998474121094,25318200,0.0,0.0,CSCO,0.010569410209630536,46.94750289916992,46.625238037109376,48.43967948913574,0.6427178142881385,0.030564211107872108,20952242.0
2024-07-25,47.369998931884766,48.189998626708984,47.060001373291016,47.2400016784668,20631200,0.0,0.0,CSCO,0.008324508368151351,46.98640537261963,46.60470817565918,48.41507635116577,0.6352854974476028,0.04095940515851293,21061884.0
2024-07-26,47.31999969482422,48.0099983215332,47.2400016784668,47.880001068115234,16104900,0.0,0.0,CSCO,0.013547827411279911,47.028058242797854,46.591624145507815,48.3913798904419,0.6660296639677304,0.058531257840551465,21036388.0
2024-07-29,47.81999969482422,48.209999084472656,47.439998626708984,47.9900016784668,11475700,0.0,0.0,CSCO,0.0022974228884220516,47.07223682403564,46.56646255493164,48.3684774017334,0.6999425857766933,0.06329393911963166,20519060.0
2024-07-30,48.189998626708984,48.54999923706055,47.88999938964844,48.13999938964844,20166000,0.0,0.0,CSCO,0.003125603374357633,47.12341938018799,46.570674896240234,48.34734956741333,0.7396389887664102,0.06288138990753822,19965792.0
2024-07-31,48.40999984741211,48.77000045776367,48.2400016784668,48.45000076293945,19953600,0.0,0.0,CSCO,0.006439579917353999,47.20200023651123,46.58445846557617,48.32684465408325,0.7937428812816417,0.06949178817542068,19924458.0
2024-08-01,48.619998931884766,48.720001220703125,47.20000076293945,47.38999938964844,18837500,0.0,0.0,CSCO,-0.02187825297418433,47.2370002746582,46.597665252685545,48.30143009185791,0.7853670094077311,0.039721482280968834,19860394.0
2024-08-02,47.68000030517578,47.75,46.349998474121094,46.65999984741211,24000200,0.0,0.0,CSCO,-0.015404084229547088,47.23750019073486,46.60003982543945,48.27046257019043,0.7849767818727559,0.007271890899155142,19836954.0
2024-08-05,46.54999923706055,46.68000030517578,44.689998626708984,44.7400016784668,29669600,0.0,0.0,CSCO,-0.041148696425720166,47.17150020599365,46.554297637939456,48.23096853256226,0.9310847608962001,-0.04581740191402395,20031534.0
2024-08-06,44.75,45.7400016784668,44.63999938964844,45.15999984741211,20524000,0.0,0.0,CSCO,0.009387531363179491,47.13950023651123,46.53341445922852,48.194403972625736,0.9898457251229987,-0.03665620816596327,20065264.0
2024-08-07,45.41999816894531,46.209999084472656,45.09000015258789,45.119998931884766,18301100,0.0,0.0,CSCO,-0.0008857598685230172,47.082000160217284,46.51530067443848,48.15983512878418,1.0729282879359676,-0.03954102679035443,20192614.0
2024-08-08,45.279998779296875,46.27000045776367,45.279998779296875,45.83000183105469,18369100,0.0,0.0,CSCO,0.015735880230001165,47.03550033569336,46.514163131713865,48.13071926116943,1.1072226293632135,-0.013601459869116872,20196420.0
2024-08-09,45.70000076293945,46.060001373291016,45.2400016784668,45.470001220703125,21217600,0.0,0.0,CSCO,-0.007855129739655076,46.94000034332275,46.50979156494141,48.10336532592773,1.1571880350784554,-0.033518488577949035,20300750.0
2024-08-12,45.529998779296875,45.7400016784668,44.5,44.86000061035156,20289500,0.0,0.0,CSCO,-0.013415451813839407,46.81300029754639,46.492426834106446,48.069009113311765,1.2404332093584987,-0.047688382261147466,20308578.0
2024-08-13,44.97999954223633,45.38999938964844,44.88999938964844,45.369998931884766,20976900,0.0,0.0,CSCO,0.011368665060060623,46.71050033569336,46.47772659301758,48.04017930984497,1.2719338379129226,-0.03706461555202267,19942734.0
2024-08-14,45.13999938964844,45.7400016784668,45.040000915527344,45.439998626708984,30675600,0.0,0.0,CSCO,0.0015428630476563843,46.55650024414062,46.46145179748535,48.01672527313232,1.2269787758067559,-0.030683332021850362,20090346.0
2024-08-15,48.75,50.279998779296875,48.15999984741211,48.529998779296875,45976400,0.0,0.0,CSCO,0.06800176597654284,46.5810001373291,46.49170783996582,48.00779413223267,1.2625366850378053,0.03940887142231175,20543268.0
2024-08-16,48.63999938964844,49.72999954223633,48.5,49.459999084472656,27424900,0.0,0.0,CSCO,0.01916341085037332,46.68800010681152,46.5683260345459,48.003464202880856,1.4104779604716633,0.06023574419466882,20516838.0
2024-08-19,49.33000183105469,49.9900016784668,49.29999923706055,49.97999954223633,16436600,0.0,0.0,CSCO,0.010513555749880998,46.84600009918213,46.6511799621582,47.999001808166504,1.5914255427193063,0.08510634068757139,20536448.0
2024-08-20,49.97999954223633,50.369998931884766,49.599998474121094,50.2400016784668,18697300,0.0,0.0,CSCO,0.005202123621684818,47.04000015258789,46.74696762084961,47.995546703338626,1.7569471235638123,0.09694328636174898,20595702.0
2024-08-21,50.290000915527344,50.54999923706055,50.029998779296875,50.45000076293945,21177600,0.0,0.0,CSCO,0.004179917943009537,47.22000026702881,46.8467569732666,47.99040910720825,1.9138608458157775,0.09033931843141829,20751162.0
2024-08-22,50.720001220703125,50.93000030517578,50.18000030517578,50.220001220703125,19143100,0.0,0.0,CSCO,-0.004558960133956735,47.36900024414062,46.94353271484375,47.982852897644044,2.0280920409896783,0.07399493206518293,20785010.0
2024-08-23,50.5099983215332,50.77000045776367,50.31999969482422,50.7400016784668,16474100,0.0,0.0,CSCO,0.010354449325447268,47.512000274658206,47.053683013916014,47.97653045654297,2.162400443237412,0.0709160095948731,20778430.0
2024-08-26,50.790000915527344,51.02000045776367,50.720001220703125,50.790000915527344,12016800,0.0,0.0,CSCO,0.0009854007766374462,47.65200023651123,47.166816329956056,47.971238708496095,2.2822927176816643,0.0715189721628513,20695786.0
2024-08-27,50.66999816894531,50.84000015258789,50.400001525878906,50.709999084472656,10243900,0.0,0.0,CSCO,-0.0015751492343492046,47.78050022125244,47.27517677307129,47.96618127822876,2.381411675473774,0.06938003042104546,20595180.0
2024-08-28,50.45000076293945,50.56999969482422,49.40999984741211,49.849998474121094,14571400,0.0,0.0,CSCO,-0.016959191991287037,47.85050010681152,47.36613891601562,47.96170322418213,2.422350991097121,0.027411335610253662,20558968.0
2024-08-29,49.970001220703125,50.81999969482422,49.880001068115234,50.38999938964844,16324100,0.0,0.0,CSCO,0.01083251618969805,48.00050010681152,47.4623486328125,47.957046337127686,2.484424087180986,0.04891753599783,20532910.0
2024-08-30,50.54999923706055,50.689998626708984,50.06999969482422,50.540000915527344,15615800,0.0,0.0,CSCO,0.002976811424802772,48.19450016021729,47.546685791015626,47.95489603042603,2.525390025655507,0.06804736351372642,20332962.0
2024-09-03,50.310001373291016,50.5,49.900001525878906,50.060001373291016,14918600,0.0,0.0,CSCO,-0.009497418550478476,48.460500144958495,47.61011978149414,47.94575910568237,2.4203709592783587,0.06920123237046849,19319808.0
2024-09-04,49.81999969482422,50.040000915527344,49.58000183105469,49.70000076293945,16411700,0.0,0.0,CSCO,-0.007191382350693165,48.687500190734866,47.66655212402344,47.93428544998169,2.304665693099712,0.07204486860688508,19265318.0
2024-09-05,49.5,49.650001525878906,48.939998626708984,49.130001068115234,16312000,0.0,0.0,CSCO,-0.011468806560849365,48.888000297546384,47.70960136413574,47.945529766082764,2.147004413988322,0.04866601212919064,19235686.0
2024-09-06,48.869998931884766,49.22999954223633,48.20000076293945,48.5,21040500,0.0,0.0,CSCO,-0.012823143790324454,49.021500205993654,47.75036231994629,47.95499032974243,2.026478358588761,0.02667227512202963,19376870.0
2024-09-09,48.470001220703125,49.150001525878906,48.2599983215332,48.70000076293945,18677600,0.0,0.0,CSCO,0.004123727070916461,49.18300018310547,47.78342346191406,47.96296237945557,1.8495269411672401,0.017126141949280083,19419584.0
2024-09-10,48.790000915527344,48.970001220703125,48.439998626708984,48.790000915527344,11754700,0.0,0.0,CSCO,0.0018480523855839426,49.379500198364255,47.81709487915039,47.973677768707276,1.550689595569083,0.016670123131491854,19176256.0
2024-09-11,48.75,49.209999084472656,47.849998474121094,49.11000061035156,15106600,0.0,0.0,CSCO,0.006558714671439647,49.5665002822876,47.85696792602539,47.984626903533936,1.2351278478170313,0.020149589385157096,19122868.0
2024-09-12,49.09000015258789,49.63999938964844,48.86000061035156,49.61000061035156,13236900,0.0,0.0,CSCO,0.010181225693053797,49.775000381469724,47.911600265502926,47.9967098236084,0.7639821486781554,0.023942204935926803,18991722.0
2024-09-13,49.7400016784668,50.060001373291016,49.66999816894531,49.79999923706055,10168900,0.0,0.0,CSCO,0.003829845280617361,49.83850040435791,47.97380027770996,48.01184085845947,0.7056037594522867,0.05085460811249831,19032734.0
2024-09-16,49.880001068115234,51.06999969482422,49.779998779296875,51.029998779296875,16668200,0.0,0.0,CSCO,0.02469878636706846,49.91700038909912,48.06140022277832,48.03351224899292,0.7473749435242878,0.09365621402005075,19072246.0
2024-09-17,51.02000045776367,51.41999816894531,50.56999969482422,50.61000061035156,13230300,0.0,0.0,CSCO,-0.008230416989853162,49.94850044250488,48.152400207519534,48.05210777282715,0.7632772885124461,0.13120247455667777,18950434.0
2024-09-18,50.38999938964844,51.13999938964844,50.27000045776367,50.56999969482422,12697700,0.0,0.0,CSCO,-0.0007903757171494608,49.96500034332276,48.247800216674804,48.068893089294434,0.7734099335017862,0.11979627691965389,18857520.0
2024-09-19,51.40999984741211,51.720001220703125,51.150001525878906,51.439998626708984,16274000,0.0,0.0,CSCO,0.017203854798002016,50.01450023651123,48.35120018005371,48.089589252471924,0.8352902212309224,0.14007091853803422,18808254.0
2024-09-20,51.45000076293945,52.33000183105469,51.41999816894531,51.970001220703125,44096600,0.0,0.0,CSCO,0.010303316643538007,50.10200023651123,48.45540023803711,48.11498477935791,0.9427036640113403,0.13397336121178016,19295362.0
2024-09-23,52.060001373291016,52.439998626708984,51.88999938964844,52.189998626708984,18343400,0.0,0.0,CSCO,0.004233161455424739,50.17450008392334,48.55160018920898,48.142065811157224,1.0446021817621638,0.14778969046840817,19243508.0
2024-09-24,52.209999084472656,52.56999969482422,52.0099983215332,52.52000045776367,26479300,0.0,0.0,CSCO,0.006323085643573867,50.261000061035155,48.65400016784668,48.171919116973875,1.163152849028885,0.17075344946929283,19454576.0
2024-09-25,52.56999969482422,52.72999954223633,52.369998931884766,52.650001525878906,22422200,0.0,0.0,CSCO,0.0024752678404826867,50.35800018310547,48.75860023498535,48.19968997955322,1.277808853513267,0.16045851367384456,19562274.0
2024-09-26,53.0,53.290000915527344,52.7599983215332,52.849998474121094,18365200,0.0,0.0,CSCO,0.0037986123921360804,50.508000183105466,48.8452001953125,48.227875289916994,1.386496979371407,0.1630721846689629,19396804.0
2023-09-27,79.49299112067364,79.92954257455989,78.60003292231241,79.27471160888672,14662500,0.0,0.0,DIS,,,,,,,
2023-09-28,79.65173442617868,80.28672523574929,79.02666747698223,79.5029067993164,12229800,0.0,0.0,DIS,0.0028785369987280873,,,,,,
2023-09-29,80.02876317207537,80.6935179743794,79.78071965751231,80.41571044921875,11257600,0.0,0.0,DIS,0.011481387117158848,,,,,,
2023-10-02,80.28673028941567,81.13007680180307,80.15775037518306,81.0308609008789,9128100,0.0,0.0,DIS,0.007649630255379236,,,,,,
2023-10-03,80.6141429923475,81.2491337900353,78.83815050298436,78.91752624511719,12586200,0.0,0.0,DIS,-0.02608061462344402,,,,,,
2023-10-04,78.9869883220767,79.16557998008305,78.1138777549836,78.69925689697266,12010500,0.0,0.0,DIS,-0.002765790547800351,,,,,,
2023-10-05,78.48097255423961,80.3065768986372,78.26269303341826,80.1775894165039,15466600,0.0,0.0,DIS,0.018784580411814744,,,,,,
2023-10-06,80.41571558791497,82.87630317059121,79.86009293240114,82.29092407226562,15375100,0.0,0.0,DIS,0.026358171543215514,,,,,,
2023-10-09,83.64027632414641,84.21573152624734,82.47942692045285,84.03713989257812,13604400,0.0,0.0,DIS,0.021220029304556354,,,,,,
2023-10-10,84.12644308524365,84.62253013664642,83.27317275125588,84.32487487792969,9450600,0.0,0.0,DIS,0.0034239026425622043,,,,,,
2023-10-11,84.7019089120367,85.04916834650525,83.60059501294505,84.18597412109375,9499200,0.0,0.0,DIS,-0.0016472097591252455,,,,,,
2023-10-12,84.16613492293435,84.40425459931338,82.8564653483177,83.68988800048828,9554900,0.0,0.0,DIS,-0.005892740753844494,,,,,,
2023-10-13,83.28310053541112,83.9180913855472,82.72747786427604,83.68988800048828,10808000,0.0,0.0,DIS,0.0,,,,,,
2023-10-16,83.65019277483991,85.25751748094227,83.65019277483991,85.03923797607422,10275100,0.0,0.0,DIS,0.01612321402052852,,,,,,
2023-10-17,84.68205939801764,85.61470549058413,84.64237152496291,85.52540588378906,9985700,0.0,0.0,DIS,0.005716983351281124,,,,,,
2023-10-18,85.0194014317942,85.58494036853769,83.9379277217166,84.01730346679688,10047000,0.0,0.0,DIS,-0.017633385090757514,,,,,,
2023-10-19,84.59276758395163,84.60268387497563,82.5191197370797,82.59849548339844,14316800,0.0,0.0,DIS,-0.016887092597052233,,,,,,
2023-10-20,82.25123260649355,82.78700751714773,81.96350121541884,82.00318908691406,10425200,0.0,0.0,DIS,-0.0072072305070499665,,,,,,
2023-10-23,81.43764706419503,83.3723834153719,80.27680525348892,82.44966125488281,10772500,0.0,0.0,DIS,0.0054445707897474716,,,,,,
2023-10-24,82.75724102092185,83.54105185793183,81.10030460692276,81.91388702392578,11499500,0.0,0.0,DIS,-0.006498198085990392,82.18922157287598,,,2.1342549397404507,,
2023-10-25,81.48725378844095,81.90397265154199,79.88985292733472,79.95930480957031,9372500,0.0,0.0,DIS,-0.023861426741775382,82.22345123291015,,,2.0900839300307332,,
2023-10-26,79.45331018924468,79.97916129374684,78.79847159668013,79.15565490722656,11651000,0.0,0.0,DIS,-0.010050736487238199,82.20608863830566,,,2.115165153981989,,
2023-10-27,79.12588642540994,80.39586809356427,78.60995921135519,78.70917510986328,10300600,0.0,0.0,DIS,-0.0056405293833595715,82.12076187133789,,,2.222870192554462,,
2023-10-30,79.09612064275825,80.29665039812184,78.90760514103012,80.0486068725586,10291200,0.0,0.0,DIS,0.017017479357720466,82.07164916992187,,,2.2587792118606913,,
2023-10-31,80.05852646214072,81.03085279145199,79.7013431988096,80.95147705078125,8672200,0.0,0.0,DIS,0.011279024251603431,82.17334671020508,,,2.1525875908393384,,
2023-11-01,80.89195368498358,80.94156541817948,79.5525201552589,80.43555450439453,9093000,0.0,0.0,DIS,-0.00637323202964013,82.26016159057617,,,2.0370117256666926,,
2023-11-02,81.20945043466327,82.64810745449027,81.17968642213027,82.63818359375,11518500,0.0,0.0,DIS,0.027383774537603545,82.38319129943848,,,1.9780637293359833,,
2023-11-03,83.51129288713705,85.25752143743013,83.50137659622821,84.40425109863281,11322700,0.0,0.0,DIS,0.021371083294434712,82.48885765075684,,,2.028674030826768,,
2023-11-06,84.4141746026319,85.12854116881076,82.93582973718877,83.36246490478516,14160900,0.0,0.0,DIS,-0.012342816626975894,82.45512390136719,,,2.0070677821488956,,
2023-11-07,83.50137381829076,84.01730100683119,83.29301060113384,83.9280014038086,10540200,0.0,0.0,DIS,0.006784066422092838,82.43528022766114,,,1.9894937805722843,,
2023-11-08,83.48153130461588,84.25542592053912,83.29301579623377,83.83871459960938,26942600,0.0,0.0,DIS,-0.0010638499988773198,82.41791725158691,,,1.9748723346463724,0.05757199109395472,
2023-11-09,87.15256802154933,90.49619741418405,86.91444836058369,89.63300323486328,51062700,0.0,0.0,DIS,0.06911232672072609,82.71507301330567,,,2.5420238440477427,0.1274179378260667,
2023-11-10,89.4246450975704,89.45441667783948,86.25961500081844,87.5792007446289,25175700,0.0,0.0,DIS,-0.022913462855337352,82.9095386505127,,,2.7599480915860792,0.08908073130727101,
2023-11-13,87.72802947880486,89.1964504335047,86.72593911798134,88.74005126953125,12834400,0.0,0.0,DIS,0.013254865482128064,83.09457931518554,,,3.0218799753963657,0.0951389419160018,
2023-11-14,89.32543023500773,90.8236151989465,89.28574236387898,90.35729217529297,13152000,0.0,0.0,DIS,0.01822447567502139,83.33617362976074,,,3.396392336407692,0.14495849622356327,
2023-11-15,92.26226211956696,93.82989892390073,92.01421860886936,93.19490814208984,20593100,0.0,0.0,DIS,0.0314043935855437,83.7950538635254,,,4.050298391244639,0.18419044622103398,
2023-11-16,93.1552198545378,93.86958637329539,92.89725248505597,93.77037048339844,12923900,0.0,0.0,DIS,0.00617482599404684,84.3536476135254,,,4.608505147882563,0.16953342156850337,
2023-11-17,94.00849569330208,94.6335626493415,93.18498937604468,93.41319274902344,12189300,0.0,0.0,DIS,-0.0038090681793587766,84.92414779663086,,,4.9924646790595215,0.1351579023099867,
2023-11-20,93.24452242751171,94.84191571606928,93.13538267423876,94.28630065917969,14105300,0.0,0.0,DIS,0.009346730204394804,85.5159797668457,,,5.370929983269841,0.12195989510950422,
2023-11-21,93.9886534172959,94.21684921542837,93.22467514083074,93.7108383178711,7654800,0.0,0.0,DIS,-0.006103350511000971,86.10582733154297,,,5.597523514299989,0.11130717304388194,
2023-11-22,94.16724485416916,94.96097957035452,94.01841722935707,94.32598876953125,7328200,0.0,0.0,DIS,0.0065643469069558424,86.82416152954102,,,5.688327637516227,0.12044779138448902,
2023-11-24,94.15732476391038,95.7547256901646,94.15732476391038,95.30824279785156,5440500,0.0,0.0,DIS,0.01041339763445559,87.63179092407226,,,5.688921326372621,0.13882626772419027,
2023-11-27,94.99074799019454,94.99074799019454,93.78029435441692,94.42520904541016,11049500,0.0,0.0,DIS,-0.00926503024837333,88.4175926208496,,,5.472901962663888,0.12827500790608348,
2023-11-28,94.2565352981155,94.39543906034827,91.72648842802799,91.7761001586914,18660300,0.0,0.0,DIS,-0.02805510216498186,89.00396728515625,,,5.147628004867887,0.07922063206296137,
2023-11-29,91.87531605033091,92.5103068404485,90.72439808187553,91.7761001586914,13857000,0.0,0.0,DIS,0.0,89.54519844055176,,,4.814708308790107,0.07308581830521454,
2023-11-30,92.81789285461407,93.12546441249876,91.4784517238654,91.9646224975586,13396700,0.0,0.0,DIS,0.002054155041903094,90.12165184020996,,,4.332672297788325,0.09459145560298121,
2023-12-01,92.01422029290897,92.1134361850664,91.05181024263834,91.85547637939453,11892100,0.0,0.0,DIS,-0.0011868272298617422,90.58251647949218,,,3.969786297990271,0.11207202796879834,
2023-12-04,91.18080012520697,91.68681102917812,90.89306873156407,91.2899398803711,12602800,0.0,0.0,DIS,-0.006156807642993201,90.9268009185791,,,3.694830749163747,0.11324865406897922,
2023-12-05,90.89307314986422,91.06174093615766,89.22622029959929,90.0794906616211,12357000,0.0,0.0,DIS,-0.01325939331690007,91.2626522064209,,,3.2495063967302,0.0925392450449447,
2023-12-06,90.39698063357112,91.82571372473637,89.91081745603918,90.78392791748047,10462000,0.0,0.0,DIS,0.007820173612055115,91.60544853210449,85.78972152709962,,2.7597523988474064,0.10828494673880984,13071160.0
2023-12-07,91.08158994857304,92.65914321276887,90.932762312216,91.62728118896484,10264700,0.0,0.0,DIS,0.009289675946285936,91.99487686157227,86.03677291870117,,2.069244267929591,0.14592393477135368,12983204.0
2023-12-08,91.6372334192799,93.11044020482561,91.6372334192799,92.39374542236328,9495200,0.3,0.0,DIS,0.00836502211407697,92.13291397094727,86.29458969116212,,1.9941127719229963,0.16724124802772788,12928512.0
2023-12-11,92.30416090904147,92.65255209100702,91.54764891794612,91.7765884399414,10811000,0.0,0.0,DIS,-0.006679640267862719,92.3427833557129,86.52180725097656,,1.6868374295212598,0.16602147477518936,12919580.0
2023-12-12,91.69696030031017,91.77658714480849,90.44274446857521,90.65177917480469,13218400,0.0,0.0,DIS,-0.012255949847959302,92.43836975097656,86.71422561645508,,1.5176170939805993,0.13245917345103675,13001386.0
2023-12-13,90.75132129827352,92.44351900291488,90.36311288951026,92.40370178222656,10173200,0.0,0.0,DIS,0.019325849126950123,92.54069023132324,86.98394912719726,,1.436754376198349,0.14147023808177428,12953126.0
2023-12-14,92.78194739185558,94.3945105404918,92.78194739185558,93.50859832763672,12439300,0.0,0.0,DIS,0.011957275781160126,92.55637474060059,87.28013595581055,,1.4459548756243177,0.16252817431037858,12961702.0
2023-12-15,92.62268667035701,93.51854749728184,92.50323501606671,93.03079986572266,17545700,0.0,0.0,DIS,-0.005109674088365046,92.5193962097168,87.53720016479492,,1.422541643926226,0.12576046350513748,13003284.0
2023-12-18,92.27429434892203,93.27965829152933,92.27429434892203,92.43356323242188,9083600,0.0,0.0,DIS,-0.0064197731736458374,92.47041473388671,87.74005294799805,,1.40692612292875,0.09512923850726662,12877454.0
2023-12-19,92.21456517285039,93.55836399728128,92.18470415809647,93.49864196777344,8804000,0.0,0.0,DIS,0.011522640674074713,92.4310317993164,87.92928298950196,,1.363782866502099,0.12159161889665349,12781446.0
2023-12-20,92.81181504796848,93.83708379951229,90.83095578252873,90.85086059570312,13060600,0.0,0.0,DIS,-0.028318928664043397,92.28803291320801,88.05980270385743,,1.3724398771522803,0.08248569102207148,12853646.0
2023-12-21,91.50782906274571,91.65714173481916,90.64182164020615,91.597412109375,13037200,0.0,0.0,DIS,0.008217330125183109,92.1516040802002,88.20803146362304,,1.2924816929255198,0.09254313531426406,12924406.0
2023-12-22,91.19925569702315,91.81640360717641,90.33324826890608,90.60200500488281,9411500,0.0,0.0,DIS,-0.010867196807957669,91.91629219055176,88.34627380371094,,1.1018913213354908,0.010810769862083847,12921538.0
2023-12-26,90.42283029193392,90.85085589946216,90.18393457439846,90.5323257446289,8086900,0.0,0.0,DIS,-0.0007690697380279277,91.72164802551269,88.48312255859375,,0.9714909192041827,0.03371947876769266,12867116.0
2023-12-27,90.49251537913716,90.52237639428976,89.62650796792221,89.9649429321289,11123500,0.0,0.0,DIS,-0.006267184763378952,91.63109016418457,88.58163665771484,,1.0475819460767701,0.013803143508192006,12884084.0
2023-12-28,89.67627410736881,90.56219392800945,89.5568300463424,89.98485565185547,8479600,0.0,0.0,DIS,0.0002213386578990839,91.54152793884278,88.67082565307618,,1.109285285978671,-0.004121820325414083,12853962.0
2023-12-29,89.70614110189692,90.18393252611611,89.44733298373616,89.87535858154297,9201300,0.0,0.0,DIS,-0.001216838872711401,91.43706474304199,88.7879867553711,,1.164352614436076,-0.03561943057538852,12837048.0
2024-01-02,89.68623482111825,91.05990234687033,89.31793882195376,90.2934341430664,10587600,0.0,0.0,DIS,0.004651726214189411,91.35896263122558,88.94188552856446,,1.1869786292249909,-0.03707926418982854,12762464.0
2024-01-03,89.81564121840988,91.65714396721253,89.58669410307333,91.22911834716797,11929800,0.0,0.0,DIS,0.010362704807738377,91.35592155456543,89.12640411376952,,1.1872426589530838,-0.023380791701697823,12792556.0
2024-01-04,91.51778675488869,91.51778675488869,89.58669337853458,90.14411926269531,12087400,0.0,0.0,DIS,-0.011893122548260804,91.35915298461914,89.28029327392578,,1.1836681972143546,-0.043931953714646976,12818854.0
2024-01-05,89.99481156962229,90.9006286050838,89.94503814811388,90.48255920410156,9084400,0.0,0.0,DIS,0.0037544317274871286,91.34408454895019,89.45166671752929,,1.1932558124274095,-0.03444936756214978,12770552.0
2024-01-08,91.12957763671875,91.51778603073865,90.58210036599425,91.12957763671875,11103700,0.0,0.0,DIS,0.007150753010397359,91.31919937133789,89.67507217407227,,1.1922282694078097,-0.03388685530371016,12805176.0
