Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,20_day_MA,200_day_MA,Volatility,Daily_Return
2024-06-18,182.77557576726156,183.9708396769428,177.3526949431439,179.09242248535156,86797000,0.0,0.0,146.07653732299804,,15.623516062633648,-0.014407766771798225
2024-06-20,179.1858089923283,179.31399209975265,171.114078542153,172.3401336669922,68157000,0.0,0.0,147.7425506591797,,16.578773233097206,-0.03770281692912869
2024-06-21,168.47515589760988,170.2973571919336,164.0796200222713,164.79598999023438,99999000,0.0,0.0,149.0659324645996,,16.84202860073545,-0.04377473497458895
2024-06-24,163.66669014653525,165.55548204464276,158.54452973745867,158.6990203857422,58575000,0.525,0.0,150.0792495727539,,16.778147875108136,-0.036997075018958214
2024-06-25,159.48844138229066,160.0775073562791,155.8872790500349,157.56077575683594,56810000,0.0,0.0,150.96337280273437,,16.67790736594028,-0.007172348172909793
2024-06-26,159.23825468463144,161.28751437256338,156.84313242553938,158.6781005859375,46479000,0.0,0.0,151.880460357666,,16.566709956042068,0.007091389489132238
2024-06-27,158.67810478993303,160.035639371511,156.58499817118255,158.14585876464844,31649000,0.0,0.0,152.87913513183594,,16.29668671885137,-0.003354223546435775
2024-06-28,159.06482428879465,163.38561966381212,158.0800718618695,160.0266571044922,69377000,0.0,0.0,154.10394363403321,,15.838271977351187,0.011892808035161684
2024-07-01,160.29279171950384,164.3344909285626,158.82760959808692,163.54209899902344,47623000,0.0,0.0,155.68103256225587,,15.073383222617439,0.02196785184505723
2024-07-02,163.54210449221003,165.37606883886107,161.66826275915494,165.2046356201172,32539000,0.0,0.0,157.37428359985353,,14.063358833771119,0.01016580214678342
2024-07-03,166.45253443688554,172.35511779785156,165.90034972843986,172.35511779785156,39954000,0.0,0.0,159.38074645996093,,13.117380036772355,0.04328257588471485
2024-07-05,174.98047525441066,175.968223786503,169.04400711120454,169.77259826660156,45240000,0.0,0.0,160.84937896728516,,12.510689684121154,-0.014983712489924028
2024-07-08,169.94105313141404,175.11404128770255,169.94105313141404,174.01365661621094,36398000,0.0,0.0,162.58878402709962,,11.740679692158656,0.0249808178287374
2024-07-09,175.0801618460189,176.51743595025346,169.99687482915462,172.7627716064453,37802000,0.0,0.0,164.2389678955078,,10.629850680892561,-0.0071884301157147945
2024-07-10,174.02761615872078,176.06989492163692,172.0700502240066,173.89703369140625,41074000,0.0,0.0,165.77780380249024,,9.588373506746594,0.006565431165603153
2024-07-11,175.88750703669106,175.9084343003887,166.3030331859139,170.03575134277344,51026000,0.0,0.0,167.02143630981445,,8.300389784889717,-0.02220441756059488
2024-07-12,170.54207491796734,172.02520342163967,168.57653954573757,169.5094757080078,30453000,0.0,0.0,168.06746444702148,,7.084385598707905,-0.0030950881247597817
2024-07-15,169.4426892356461,172.9411769323557,168.70510970146452,170.8580322265625,22999200,0.0,10.0,168.26942138671876,120.40477954864502,7.104462918167714,0.007955640903979155
2024-07-16,171.83482633106806,172.24348590512795,165.8544957365933,168.82473754882812,22244900,0.0,0.0,168.09126663208008,120.84669578552246,7.040135899556763,-0.011900492187795875
2024-07-17,161.77790911785695,162.3061704427252,155.09987625674898,155.46865844726562,43343400,0.0,0.0,166.7791763305664,121.21435188293457,6.8099108288751955,-0.07911209752480497
2024-07-18,158.3691131470975,160.9805191811625,153.39546629967344,159.9937744140625,37973500,0.0,0.0,165.82424392700196,121.60533283233643,6.313354912781156,0.02910629069544446
2024-07-19,161.309438234131,163.4125216549862,156.60491053637685,156.83416748046875,26309500,0.0,0.0,165.04894561767577,121.9783638381958,6.422220721353834,-0.019748311740034996
2024-07-22,159.7047168285745,162.45567850751488,157.3823533975013,160.53199768066406,28813300,0.0,0.0,164.83574600219725,122.37979133605957,6.501348894358535,0.023577963014059566
2024-07-23,159.87416117022158,164.7880072618282,159.37580029972992,163.23312377929688,21570200,0.0,0.0,165.062451171875,122.79030261993408,6.3534669503552275,0.016826091605774307
2024-07-24,159.8243451331226,160.8808677972726,150.60466857428915,150.8438720703125,37162600,0.0,0.0,164.72660598754882,123.13884296417237,6.922888510980897,-0.07589912771463925
2024-07-25,150.76411906175687,153.04662027461683,145.0429462299707,148.7706756591797,30872100,0.0,0.0,164.23123474121093,123.46647975921631,7.690393060211511,-0.01374398828854273
2024-07-26,152.99678406162525,153.07652362429894,149.42851847800247,151.13291931152344,20839900,0.0,0.0,163.88058776855468,123.80069831848145,8.129788510621536,0.01587842255792027
2024-07-29,151.52164121304332,154.49186770136328,148.66103951428906,149.7275390625,16625800,0.0,0.0,163.3656318664551,124.12664417266846,8.693397911820503,-0.009298968453898437
2024-07-30,152.7775139121132,152.9668934845718,142.8800738921942,143.0495147705078,31102300,0.0,0.0,162.34100265502929,124.41124744415283,9.807742244082592,-0.044601175801097015
2024-07-31,150.9734451876561,160.80112228345388,150.50498474690806,160.1532440185547,45827500,0.0,0.0,162.08843307495118,124.76608489990234,9.795150295287105,0.11956509796965142
2024-08-01,156.98368014332593,158.38906150137987,145.69082056574126,146.5380401611328,40320000,0.0,0.0,160.79757919311524,125.06388618469238,10.068288535186735,-0.08501360019809823
2024-08-02,141.46470733753426,144.87350902577276,139.14235909857615,143.34852600097656,33745800,0.0,0.0,159.47637557983398,125.33619205474854,10.550742445078846,-0.02176577601726537
2024-08-05,129.1851059233129,144.9432742717137,128.07874417847887,141.61422729492188,41309300,0.0,0.0,157.85640411376954,125.60877353668212,10.687628871761548,-0.012098476032065153
2024-08-06,141.26537328472529,148.4218435566515,139.79022931229107,143.4481964111328,24751300,0.0,0.0,156.39067535400392,125.88922981262208,10.544922071887079,0.012950458094804107
2024-08-07,147.76399462252834,149.60793588344927,135.38471271596615,135.82327270507812,29749800,0.0,0.0,154.4869873046875,126.14101581573486,10.654322459241762,-0.05315454566051925
2024-08-08,140.7371121551895,145.79049887500477,137.9462881321935,145.26223754882812,27583200,0.0,0.0,153.24831161499023,126.44698890686035,10.18105244767994,0.0694944589079769
2024-08-09,143.7272685608941,149.05973583076795,143.637567256461,147.77395629882812,18438700,0.0,0.0,152.16153564453126,126.76129077911376,9.49056101212922,0.01729092703226276
2024-08-12,147.59455892795594,150.63456331468407,145.89015803940774,148.13278198242188,17778500,0.0,0.0,151.02527313232423,127.06808506011963,8.436119836029372,0.002428206516093656
2024-08-13,151.0531834380402,155.86735128957898,149.3188821272554,155.6480712890625,22053600,0.0,0.0,150.36643981933594,127.42795696258545,7.427057016025618,0.05073346497693154
2024-08-14,157.50196991829344,159.72465508789503,154.21278521170362,157.1730499267578,20184200,0.0,0.0,150.45165939331054,127.806720161438,7.498120470379324,0.009797607031462707
2024-08-15,160.67154207752841,166.12361123345104,159.81436076940986,165.58538818359375,27945000,0.0,0.0,150.73124008178712,128.2218281173706,7.962507149395492,0.053522777987422554
2024-08-16,163.93082512501013,165.54550947041042,162.14668470078715,165.17672729492188,19296900,0.0,0.0,151.14836807250975,128.6334697341919,8.49945925449528,-0.002467976752989598
2024-08-19,164.31955411387332,167.2798190325728,159.89410695425119,167.16021728515625,20441700,0.0,0.0,151.4797790527344,129.0549697113037,8.99913882016353,0.012008289682921669
2024-08-20,166.5023753766259,167.81804020965345,163.61187310697088,165.40597534179688,19417500,0.0,0.0,151.5884216308594,129.4620012664795,9.160174835183238,-0.01049437462962155
2024-08-21,164.57868650011454,165.92426691347427,162.34603956789485,165.2365264892578,16097700,0.0,0.0,152.30805435180665,129.85914489746094,9.65081464880972,-0.00102444214720121
2024-08-22,170.27993490868957,171.8547570505461,160.96059595665653,161.80780029296875,30044500,0.0,0.0,152.95991058349608,130.23354122161865,9.837789755844142,-0.020750413175212645
2024-08-23,164.4889944356077,167.72834022649425,162.92414914672312,165.81463623046875,18848000,0.0,0.0,153.69399642944336,130.6288826751709,10.23407227711307,0.024762934359439104
2024-08-26,164.4192313212761,165.15679570397057,158.13988107313722,159.0967254638672,18521200,0.0,0.0,154.1624557495117,130.9822685241699,10.257362147757597,-0.04051458254423457
2024-08-27,157.08334754937707,161.4988174236223,155.31914586456088,160.8609161376953,16683100,0.0,0.0,155.0530258178711,131.337921295166,10.01200779015099,0.01108879311427935
2024-08-28,159.5552184250101,161.748003217589,155.7377723247342,157.66143798828125,18063600,0.0,0.0,154.9284355163574,131.67745357513428,9.960571832301634,-0.01988971731750766
2024-08-29,157.9704413643199,162.66499246024347,154.90053643788207,156.41554260253906,23519300,0.0,0.0,155.42231063842775,131.98803646087646,9.765625357524991,-0.007902346963464812
2024-08-30,160.59180051344984,162.704860926204,158.1897126991829,162.28623962402344,25158500,0.0,0.0,156.36919631958008,132.33318748474122,9.446209848765807,0.037532696072296146
2024-09-03,159.8542378572096,160.21305829269923,150.88374217873573,152.2891082763672,37179100,0.0,0.0,156.90294036865234,132.61553539276122,8.851485403011607,-0.061601842342376645
2024-09-04,149.80727704494208,157.2727129685763,148.66103794560593,153.61474609375,20324100,0.0,0.0,157.4112678527832,132.9033099746704,8.313721166207406,0.008704744760716032
2024-09-05,150.0764067413785,155.84741919519638,149.61790802758455,152.31903076171875,31548500,0.0,0.0,158.23605575561524,133.19241069793702,6.725932044042836,-0.008434836921453415
2024-09-06,142.78038342329708,143.02956384811958,136.15219020652484,136.55087280273438,76634600,0.0,0.0,157.80048751831055,133.3937186050415,7.805726246297942,-0.10352060330301993
2024-09-09,138.65396698960586,141.1258327378041,134.4577616170992,140.35836791992188,39516700,0.0,0.0,157.42970809936523,133.6052103805542,8.456092610935745,0.027883345152161176
2024-09-10,140.7570458876511,149.36872114643685,140.57762806519366,147.72413635253906,36067500,0.0,0.0,157.4092758178711,133.86067588806154,8.480198237491939,0.05247829924055214
2024-09-11,147.90354365915272,158.34918360801262,144.5645196276969,157.75115966796875,39700800,0.0,0.0,157.5144302368164,134.17080673217774,8.470243192103855,0.06787667582974066
2024-09-12,157.58170930598928,165.7747630242011,156.31586846883417,164.02052307128906,43581900,0.0,0.0,157.85680389404297,134.5089014816284,8.593215451021063,0.03974210659697164
2024-09-13,166.19339141941757,167.52899492515675,163.5022305055555,167.14027404785156,29850000,0.0,0.0,157.93454818725587,134.87669277191162,8.673476215145184,0.01902049157108565
2024-09-16,164.64846238512933,164.95744368309684,159.8841338084457,163.4822998046875,26126900,0.0,0.0,157.84982681274414,135.22810966491699,8.607033350984759,-0.021885654214715444
2024-09-17,164.94748176143696,165.47574305263177,160.17317623920246,161.9373779296875,19844300,0.0,0.0,157.58868484497071,135.57452007293702,8.386079442280359,-0.009450086503833832
2024-09-18,163.23312109479713,166.92098843403218,160.83101808842773,161.13999938964844,26557600,0.0,0.0,157.3753860473633,135.92437900543212,8.229574768622985,-0.0049239931523732405
2024-09-19,167.67999267578125,170.0,165.66000366210938,167.4199981689453,32453100,0.53,0.0,157.48455963134765,136.30353534698486,8.352908232188254,0.03897231477649066
2024-09-20,167.17999267578125,172.02000427246094,166.47000122070312,171.10000610351562,91758500,0.0,0.0,157.949169921875,136.7040609741211,8.849689739279603,0.02198069510702516
2024-09-23,172.0,173.32000732421875,168.35000610351562,172.94000244140625,29431100,0.0,0.0,158.30543823242186,137.11912925720216,9.314233924324508,0.010753923274423594
2024-09-24,172.80999755859375,175.99000549316406,171.67999267578125,174.83999633789062,34223400,0.0,0.0,159.09260177612305,137.5483656311035,10.022913395430063,0.010986433847935961
2024-09-25,174.64999389648438,177.13999938964844,173.75999450683594,175.52000427246094,16613800,0.0,0.0,159.82555618286133,137.9718333053589,10.673886579581753,0.003889315653245351
2024-09-26,178.5,180.25,175.0,178.08999633789062,24289600,0.0,0.0,160.84698410034179,138.3972981262207,11.408088788607033,0.014642160453917752
